student_id,date,week,day_of_week,sleep_hours,bedtime_hour,lms_logins,study_hours,social_score,dining_visits,assignment_delta
STU0473,2024-09-28,4,5,8.15,24.15,0,2.5,7.14,1,1.85
STU0473,2024-09-29,4,6,8.45,24.62,0,2.66,6.37,1,-0.2
STU0473,2024-09-30,5,0,7.3,23.66,3,3.84,6.91,0,1.85
STU0473,2024-10-01,5,1,6.63,23.77,1,2.72,5.07,0,0.76
STU0473,2024-10-02,5,2,6.53,23.92,3,3.19,8.25,2,-0.34
STU0473,2024-10-03,5,3,6.7,24.14,1,2.87,6.59,1,1.29
STU0473,2024-10-04,5,4,7.5,23.53,1,3.27,7.57,1,-0.21
STU0473,2024-10-05,5,5,7.45,24.18,4,2.14,4.12,2,0.13
STU0473,2024-10-06,5,6,7.56,24.81,2,3.33,6.04,3,2.17
STU0473,2024-10-07,6,0,6.14,23.42,3,3.05,5.0,2,0.78
STU0473,2024-10-08,6,1,6.56,23.74,3,2.8,5.41,1,-1.18
STU0473,2024-10-09,6,2,6.61,23.42,5,3.2,6.22,1,1.67
STU0473,2024-10-10,6,3,6.59,23.95,4,2.54,5.22,0,0.73
STU0473,2024-10-11,6,4,7.74,23.39,2,2.41,6.67,2,-0.92
STU0473,2024-10-12,6,5,6.75,24.82,0,2.86,4.7,0,0.18
STU0473,2024-10-13,6,6,5.66,24.49,1,0.9,7.8,0,-0.11
STU0473,2024-10-14,7,0,6.49,24.25,1,2.98,4.68,0,1.02
STU0473,2024-10-15,7,1,5.54,24.64,0,4.11,5.74,2,0.94
STU0473,2024-10-16,7,2,6.46,23.76,1,3.95,5.61,2,0.61
STU0473,2024-10-17,7,3,5.87,24.12,5,3.01,5.02,1,-1.94
STU0473,2024-10-18,7,4,4.3,24.17,6,2.98,3.97,2,-2.56
STU0473,2024-10-19,7,5,6.77,24.15,0,2.28,5.51,2,2.87
STU0473,2024-10-20,7,6,6.85,24.24,0,1.06,5.41,0,-0.22
STU0473,2024-10-21,8,0,6.24,24.58,3,3.68,5.88,1,-3.76
STU0473,2024-10-22,8,1,5.36,24.23,3,3.87,5.98,0,0.56
STU0473,2024-10-23,8,2,5.72,24.37,1,2.33,3.63,0,-1.42
STU0473,2024-10-24,8,3,7.45,23.71,3,1.92,3.76,2,0.49
STU0473,2024-10-25,8,4,6.76,25.13,1,2.33,3.9,0,0.87
STU0473,2024-10-26,8,5,6.75,24.22,0,2.65,6.29,1,-0.33
STU0473,2024-10-27,8,6,8.0,25.49,1,1.39,3.91,0,-1.66
STU0473,2024-10-28,9,0,6.31,24.34,2,2.15,4.98,1,1.11
STU0473,2024-10-29,9,1,6.24,24.48,0,3.61,7.93,1,0.67
STU0473,2024-10-30,9,2,7.07,24.45,1,1.56,7.28,0,-1.51
STU0473,2024-10-31,9,3,6.05,25.2,0,1.8,4.81,1,0.83
STU0473,2024-11-01,9,4,6.08,24.31,2,2.76,7.09,0,-1.95
STU0473,2024-11-02,9,5,7.24,25.84,0,2.86,5.84,0,2.45
STU0473,2024-11-03,9,6,6.39,26.2,1,0.95,3.69,0,1.94
STU0473,2024-11-04,10,0,5.26,25.53,4,0.45,7.43,2,0.03
STU0473,2024-11-05,10,1,5.52,24.73,3,4.52,3.98,1,0.18
STU0473,2024-11-06,10,2,6.2,25.19,2,1.38,6.14,0,-0.21
STU0473,2024-11-07,10,3,3.83,25.16,1,1.74,5.59,1,2.97
STU0473,2024-11-08,10,4,5.34,25.72,2,2.7,3.49,1,-0.29
STU0473,2024-11-09,10,5,7.92,26.44,0,1.6,4.27,0,-0.29
STU0473,2024-11-10,10,6,7.02,25.07,0,1.01,2.13,0,-1.75
STU0473,2024-11-11,11,0,5.36,25.05,2,3.67,3.13,0,0.19
STU0473,2024-11-12,11,1,3.98,25.31,2,3.72,4.1,0,-1.7
STU0473,2024-11-13,11,2,5.2,25.17,1,3.57,7.1,3,-0.22
STU0473,2024-11-14,11,3,5.28,24.49,2,3.99,7.39,1,-1.5
STU0473,2024-11-15,11,4,6.2,25.67,1,3.55,6.9,0,-1.24
STU0473,2024-11-16,11,5,7.32,26.4,0,0.84,5.49,0,-2.6
STU0473,2024-11-17,11,6,5.66,26.16,0,2.4,6.48,1,-0.58
STU0473,2024-11-18,12,0,5.12,25.75,1,2.19,4.85,0,1.71
STU0473,2024-11-19,12,1,4.92,25.36,1,0.52,5.08,0,-0.83
STU0473,2024-11-20,12,2,6.0,25.51,3,1.27,4.34,1,1.51
STU0473,2024-11-21,12,3,5.83,24.93,0,2.43,4.38,1,0.05
STU0473,2024-11-22,12,4,5.42,25.41,0,2.67,4.36,1,-1.0
STU0473,2024-11-23,12,5,6.31,25.77,0,0.96,6.17,0,-1.07
STU0473,2024-11-24,12,6,6.45,25.74,0,1.76,4.19,0,0.8
STU0473,2024-11-25,13,0,6.25,25.68,2,1.22,4.98,0,-3.45
STU0473,2024-11-26,13,1,4.72,24.89,2,3.0,5.82,0,-0.84
STU0473,2024-11-27,13,2,5.6,25.13,2,0.95,3.62,0,1.99
STU0473,2024-11-28,13,3,5.48,25.62,2,1.07,4.86,0,-3.56
STU0473,2024-11-29,13,4,5.23,24.71,2,3.82,4.24,1,1.76
STU0473,2024-11-30,13,5,5.81,26.71,0,1.4,3.92,0,-1.79
STU0473,2024-12-01,13,6,7.08,25.9,0,2.49,4.63,0,-0.26
STU0473,2024-12-02,14,0,5.68,25.17,1,0.3,4.33,0,0.64
STU0473,2024-12-03,14,1,4.63,24.15,4,1.89,6.19,0,2.09
STU0473,2024-12-04,14,2,4.84,25.27,2,1.52,5.53,1,-2.11
STU0473,2024-12-05,14,3,6.18,25.67,0,3.22,4.33,0,-0.2
STU0473,2024-12-06,14,4,4.6,25.07,3,2.73,4.63,0,-2.14
STU0473,2024-12-07,14,5,6.62,25.49,0,0.9,4.76,1,-2.54
STU0473,2024-12-08,14,6,6.0,24.87,0,1.17,3.1,0,0.8
STU0473,2024-12-09,15,0,4.99,24.68,3,1.35,4.32,1,-2.12
STU0473,2024-12-10,15,1,5.6,25.45,4,2.56,3.62,0,0.67
STU0473,2024-12-11,15,2,5.39,24.74,3,2.31,6.32,0,-3.46
STU0473,2024-12-12,15,3,6.1,26.34,3,1.76,3.94,0,0.32
STU0473,2024-12-13,15,4,6.39,25.21,2,1.29,4.5,1,-0.42
STU0473,2024-12-14,15,5,6.63,25.46,0,0.83,5.06,1,-0.51
STU0473,2024-12-15,15,6,6.27,25.45,0,1.08,2.69,0,2.16
STU0473,2024-12-16,16,0,4.81,25.78,1,1.62,4.9,0,-1.72
STU0473,2024-12-17,16,1,5.68,25.09,0,3.35,6.04,1,1.88
STU0473,2024-12-18,16,2,4.84,25.42,3,2.07,3.51,0,-0.36
STU0473,2024-12-19,16,3,5.4,24.72,3,2.72,4.07,1,0.55
STU0473,2024-12-20,16,4,5.12,25.28,2,3.95,5.32,0,-0.7
STU0473,2024-12-21,16,5,7.06,25.42,0,0.08,2.51,0,-2.3
STU0473,2024-12-22,16,6,5.82,25.01,0,0.6,2.82,0,-3.09
STU0474,2024-09-02,1,0,6.85,23.96,2,6.23,6.67,2,3.11
STU0474,2024-09-03,1,1,7.0,22.35,6,3.21,6.9,2,3.36
STU0474,2024-09-04,1,2,8.29,22.5,4,3.1,7.74,2,2.86
STU0474,2024-09-05,1,3,6.52,23.31,5,3.25,7.88,3,1.3
STU0474,2024-09-06,1,4,7.74,23.51,4,4.44,8.49,1,3.62
STU0474,2024-09-07,1,5,7.6,23.14,2,2.46,5.74,3,2.25
STU0474,2024-09-08,1,6,8.29,24.02,1,3.01,4.87,1,2.08
STU0474,2024-09-09,2,0,6.14,23.26,3,4.0,7.95,2,4.83
STU0474,2024-09-10,2,1,7.15,22.99,1,3.09,6.91,2,-0.11
STU0474,2024-09-11,2,2,7.91,23.29,4,5.43,8.36,1,2.52
STU0474,2024-09-12,2,3,7.46,22.85,3,4.64,6.74,1,0.75
STU0474,2024-09-13,2,4,6.91,22.84,5,3.59,6.78,2,1.77
STU0474,2024-09-14,2,5,7.92,23.36,2,2.79,6.71,1,1.9
STU0474,2024-09-15,2,6,6.94,23.47,1,2.33,7.52,1,1.01
STU0474,2024-09-16,3,0,7.08,23.39,5,4.0,5.43,2,-1.37
STU0474,2024-09-17,3,1,7.99,22.76,4,4.38,6.64,1,-1.07
STU0474,2024-09-18,3,2,6.64,23.75,5,3.0,5.61,1,2.01
STU0474,2024-09-19,3,3,7.23,22.58,4,2.95,8.77,1,3.53
STU0474,2024-09-20,3,4,7.69,22.98,4,4.64,5.45,3,5.09
STU0474,2024-09-21,3,5,8.06,23.68,2,3.05,7.97,2,1.84
STU0474,2024-09-22,3,6,9.01,22.79,0,3.56,7.48,1,0.61
STU0474,2024-09-23,4,0,7.56,23.71,6,4.34,6.07,2,1.28
STU0474,2024-09-24,4,1,7.0,22.5,3,2.83,5.88,3,5.28
STU0474,2024-09-25,4,2,8.69,23.2,7,2.79,6.04,3,1.18
STU0474,2024-09-26,4,3,7.25,23.24,4,2.45,8.01,1,-1.2
STU0474,2024-09-27,4,4,7.41,22.42,3,3.67,7.13,2,2.77
STU0474,2024-09-28,4,5,9.14,23.12,2,2.64,8.17,2,0.85
STU0474,2024-09-29,4,6,8.32,24.15,0,1.08,7.45,1,4.21
STU0474,2024-09-30,5,0,7.35,23.05,4,3.77,8.84,2,2.38
STU0474,2024-10-01,5,1,8.05,23.52,4,2.64,6.74,2,1.58
STU0474,2024-10-02,5,2,7.3,23.28,3,5.66,10.0,2,0.93
STU0474,2024-10-03,5,3,6.89,23.76,2,3.39,7.56,3,4.16
STU0474,2024-10-04,5,4,7.01,22.32,6,2.22,8.01,3,0.28
STU0474,2024-10-05,5,5,7.52,22.88,2,3.15,7.81,2,5.29
STU0474,2024-10-06,5,6,7.95,23.05,3,2.07,8.4,1,3.61
STU0474,2024-10-07,6,0,6.9,23.44,1,3.49,5.8,2,1.95
STU0474,2024-10-08,6,1,7.24,22.45,5,3.62,7.97,3,0.91
STU0474,2024-10-09,6,2,8.09,22.79,4,3.37,7.73,3,1.66
STU0474,2024-10-10,6,3,7.53,23.25,4,4.36,8.94,1,3.91
STU0474,2024-10-11,6,4,7.59,22.28,3,2.74,8.58,2,1.92
STU0474,2024-10-12,6,5,7.98,23.66,0,3.87,7.97,3,3.1
STU0474,2024-10-13,6,6,7.5,23.35,0,1.51,5.66,1,2.34
STU0474,2024-10-14,7,0,7.15,22.04,3,4.66,9.31,2,0.75
STU0474,2024-10-15,7,1,7.95,22.44,3,3.75,6.32,1,4.81
STU0474,2024-10-16,7,2,6.95,22.73,5,3.35,8.89,2,1.47
STU0474,2024-10-17,7,3,7.7,23.21,5,5.36,8.15,2,0.02
STU0474,2024-10-18,7,4,6.84,23.07,3,2.21,8.41,1,4.53
STU0474,2024-10-19,7,5,7.59,23.31,0,2.62,5.48,0,3.41
STU0474,2024-10-20,7,6,8.19,23.64,1,3.0,9.49,1,3.45
STU0474,2024-10-21,8,0,8.01,22.84,5,2.58,5.82,2,3.13
STU0474,2024-10-22,8,1,8.0,22.95,6,4.4,6.22,1,1.33
STU0474,2024-10-23,8,2,7.81,23.23,5,3.9,5.56,3,1.11
STU0474,2024-10-24,8,3,6.99,23.23,4,5.67,5.26,2,3.26
STU0474,2024-10-25,8,4,7.72,23.26,4,3.74,7.28,2,2.54
STU0474,2024-10-26,8,5,8.43,23.99,4,4.43,6.23,1,2.95
STU0474,2024-10-27,8,6,7.14,23.98,1,2.11,8.13,2,1.67
STU0474,2024-10-28,9,0,8.29,23.12,5,2.67,8.13,1,1.62
STU0474,2024-10-29,9,1,8.26,22.53,4,5.12,9.12,1,2.39
STU0474,2024-10-30,9,2,7.4,23.12,2,3.32,6.57,2,-1.56
STU0474,2024-10-31,9,3,7.19,22.64,4,4.67,4.55,1,2.45
STU0474,2024-11-01,9,4,7.66,23.1,3,2.98,7.66,2,-0.37
STU0474,2024-11-02,9,5,8.66,23.78,0,1.46,8.17,1,1.95
STU0474,2024-11-03,9,6,8.53,22.73,1,2.54,7.78,2,2.96
STU0474,2024-11-04,10,0,7.55,23.6,3,3.08,6.31,1,3.26
STU0474,2024-11-05,10,1,8.47,23.67,3,3.17,7.07,1,3.62
STU0474,2024-11-06,10,2,8.34,23.19,8,3.22,9.78,2,1.45
STU0474,2024-11-07,10,3,7.01,23.28,3,3.65,7.74,1,0.62
STU0474,2024-11-08,10,4,8.19,23.01,3,3.45,5.82,3,1.54
STU0474,2024-11-09,10,5,6.81,24.07,0,2.78,6.43,1,1.85
STU0474,2024-11-10,10,6,8.28,23.38,0,4.66,8.13,1,1.29
STU0474,2024-11-11,11,0,8.06,22.53,4,4.03,7.22,1,0.76
STU0474,2024-11-12,11,1,7.23,22.43,2,2.58,7.84,2,1.44
STU0474,2024-11-13,11,2,7.37,22.58,3,4.15,8.36,3,1.67
STU0474,2024-11-14,11,3,7.57,22.6,2,5.15,7.55,2,1.35
STU0474,2024-11-15,11,4,7.61,23.66,2,2.2,7.45,3,2.74
STU0474,2024-11-16,11,5,9.3,22.91,0,2.57,7.06,2,0.22
STU0474,2024-11-17,11,6,7.78,23.51,0,1.1,7.04,1,2.9
STU0474,2024-11-18,12,0,6.76,21.3,5,5.61,6.79,2,0.15
STU0474,2024-11-19,12,1,7.47,23.63,4,3.11,5.76,1,3.7
STU0474,2024-11-20,12,2,7.76,22.54,3,3.73,6.13,2,0.07
STU0474,2024-11-21,12,3,7.17,23.31,4,3.19,6.86,2,2.18
STU0474,2024-11-22,12,4,7.56,22.69,3,3.72,8.42,1,1.78
STU0474,2024-11-23,12,5,7.7,23.84,1,3.52,6.35,2,-0.08
STU0474,2024-11-24,12,6,9.2,22.86,3,3.14,7.91,1,1.59
STU0474,2024-11-25,13,0,7.08,22.09,5,3.67,9.18,4,-0.49
STU0474,2024-11-26,13,1,7.3,23.21,5,4.21,6.22,2,2.66
STU0474,2024-11-27,13,2,7.67,22.72,4,4.18,6.02,1,0.47
STU0474,2024-11-28,13,3,7.96,23.07,4,0.9,6.81,1,1.15
STU0474,2024-11-29,13,4,6.66,22.84,2,3.51,8.57,2,1.92
STU0474,2024-11-30,13,5,8.87,23.7,0,2.85,7.41,1,0.88
STU0474,2024-12-01,13,6,7.3,22.61,0,2.76,8.08,2,1.0
STU0474,2024-12-02,14,0,7.97,22.95,5,3.37,7.74,2,2.21
STU0474,2024-12-03,14,1,7.71,22.77,3,4.02,6.97,1,1.23
STU0474,2024-12-04,14,2,8.04,22.19,5,4.44,8.72,1,2.19
STU0474,2024-12-05,14,3,8.32,22.96,2,2.15,9.07,1,1.56
STU0474,2024-12-06,14,4,6.37,22.37,4,4.23,4.6,2,1.76
STU0474,2024-12-07,14,5,8.72,23.42,1,2.77,7.42,1,0.42
STU0474,2024-12-08,14,6,8.33,24.18,0,1.4,4.74,2,-0.53
STU0474,2024-12-09,15,0,7.11,23.24,5,5.21,6.96,2,0.56
STU0474,2024-12-10,15,1,6.57,23.08,1,3.45,6.45,2,-0.01
STU0474,2024-12-11,15,2,7.15,22.9,3,3.87,9.32,1,0.96
STU0474,2024-12-12,15,3,7.45,22.54,2,3.6,5.82,2,-0.43
STU0474,2024-12-13,15,4,6.23,22.74,2,3.99,7.44,2,2.76
STU0474,2024-12-14,15,5,8.99,23.31,0,1.4,7.41,1,1.21
STU0474,2024-12-15,15,6,8.1,24.16,2,2.47,7.11,2,3.41
STU0474,2024-12-16,16,0,7.07,23.15,5,3.58,7.29,2,-0.96
STU0474,2024-12-17,16,1,6.79,23.42,2,5.13,8.13,2,1.26
STU0474,2024-12-18,16,2,7.95,23.22,4,2.67,6.33,2,2.88
STU0474,2024-12-19,16,3,7.43,22.92,4,3.81,7.75,1,2.4
STU0474,2024-12-20,16,4,7.97,23.52,6,3.44,6.48,2,2.32
STU0474,2024-12-21,16,5,8.28,23.86,3,2.44,7.44,2,1.36
STU0474,2024-12-22,16,6,8.08,22.87,0,2.93,9.42,1,2.47
STU0475,2024-09-02,1,0,7.05,22.12,1,4.46,6.65,1,2.27
STU0475,2024-09-03,1,1,7.46,22.71,3,4.93,7.41,2,2.26
STU0475,2024-09-04,1,2,7.65,23.63,2,4.88,6.46,2,-0.42
STU0475,2024-09-05,1,3,7.63,22.57,2,3.42,9.26,1,1.81
STU0475,2024-09-06,1,4,7.39,22.88,3,3.88,6.12,1,3.6
STU0475,2024-09-07,1,5,8.15,23.67,0,2.45,6.1,1,2.28
STU0475,2024-09-08,1,6,8.82,23.95,1,1.1,6.21,1,1.71
STU0475,2024-09-09,2,0,7.47,21.8,4,2.02,8.31,3,-0.37
STU0475,2024-09-10,2,1,6.92,22.85,3,2.84,6.58,0,2.4
STU0475,2024-09-11,2,2,7.05,22.65,2,2.86,7.41,1,1.34
STU0475,2024-09-12,2,3,7.5,23.02,4,3.97,5.7,1,4.87
STU0475,2024-09-13,2,4,7.19,23.33,4,3.38,5.99,1,1.15
STU0475,2024-09-14,2,5,7.48,23.88,3,3.23,6.65,0,0.6
STU0475,2024-09-15,2,6,8.65,24.22,0,2.65,7.8,1,1.45
STU0475,2024-09-16,3,0,7.06,23.62,2,3.49,6.09,1,0.59
STU0475,2024-09-17,3,1,7.17,23.51,3,2.58,4.26,0,1.2
STU0475,2024-09-18,3,2,6.5,23.16,0,3.28,6.91,2,3.73
STU0475,2024-09-19,3,3,5.86,23.85,3,1.58,7.19,0,1.45
STU0475,2024-09-20,3,4,7.02,23.55,3,4.06,6.56,1,1.59
STU0475,2024-09-21,3,5,7.39,24.52,0,5.23,5.54,1,-0.36
STU0475,2024-09-22,3,6,8.31,23.82,0,4.77,5.62,1,0.05
STU0475,2024-09-23,4,0,7.86,23.81,5,3.86,6.32,0,2.6
STU0475,2024-09-24,4,1,6.26,23.74,2,3.48,6.95,2,2.88
STU0475,2024-09-25,4,2,6.66,22.9,4,3.57,5.25,1,0.38
STU0475,2024-09-26,4,3,5.97,23.86,1,4.84,8.62,2,4.6
STU0475,2024-09-27,4,4,6.83,24.25,4,3.08,5.36,1,0.21
STU0475,2024-09-28,4,5,7.73,23.42,0,1.49,7.65,0,-0.31
STU0475,2024-09-29,4,6,8.61,24.1,0,1.93,7.02,1,0.46
STU0475,2024-09-30,5,0,7.16,23.03,2,4.48,6.24,1,1.09
STU0475,2024-10-01,5,1,6.06,23.52,3,2.99,5.65,0,-0.38
STU0475,2024-10-02,5,2,7.24,23.35,5,4.57,8.72,1,1.2
STU0475,2024-10-03,5,3,6.76,23.83,2,3.23,5.72,1,0.94
STU0475,2024-10-04,5,4,7.1,23.5,3,3.62,7.98,2,0.09
STU0475,2024-10-05,5,5,7.36,24.87,1,0.0,6.66,0,5.25
STU0475,2024-10-06,5,6,8.04,24.55,0,2.4,5.69,2,-1.4
STU0475,2024-10-07,6,0,6.62,24.22,5,4.34,5.86,1,3.91
STU0475,2024-10-08,6,1,6.6,23.74,4,2.06,6.81,2,1.5
STU0475,2024-10-09,6,2,6.54,23.38,2,3.58,5.14,1,-1.03
STU0475,2024-10-10,6,3,7.25,24.02,2,4.7,5.34,1,-1.65
STU0475,2024-10-11,6,4,7.57,22.63,2,4.01,6.16,0,2.03
STU0475,2024-10-12,6,5,8.34,24.19,0,3.07,7.7,0,-1.07
STU0475,2024-10-13,6,6,7.62,23.84,0,1.59,3.98,0,2.82
STU0475,2024-10-14,7,0,6.69,24.0,4,2.56,6.22,1,-0.64
STU0475,2024-10-15,7,1,7.37,23.99,5,2.31,7.38,1,-1.47
STU0475,2024-10-16,7,2,6.1,24.33,4,2.02,7.51,1,0.2
STU0475,2024-10-17,7,3,5.67,23.72,2,1.23,7.11,1,-0.14
STU0475,2024-10-18,7,4,6.29,23.64,1,4.43,4.14,1,0.51
STU0475,2024-10-19,7,5,7.91,23.65,1,3.12,4.63,0,0.05
STU0475,2024-10-20,7,6,5.93,24.6,0,3.24,5.82,0,2.15
STU0475,2024-10-21,8,0,6.5,24.02,2,4.48,4.33,1,1.46
STU0475,2024-10-22,8,1,6.77,23.4,2,4.04,4.8,0,-1.89
STU0475,2024-10-23,8,2,6.58,24.0,2,2.47,6.05,0,-0.79
STU0475,2024-10-24,8,3,5.39,23.42,4,2.33,5.21,1,3.15
STU0475,2024-10-25,8,4,6.36,24.41,5,5.94,4.44,0,0.58
STU0475,2024-10-26,8,5,7.37,25.17,1,2.03,5.01,1,-2.31
STU0475,2024-10-27,8,6,6.65,24.24,3,3.01,5.18,1,1.09
STU0475,2024-10-28,9,0,5.65,24.37,3,1.08,4.85,2,-2.06
STU0475,2024-10-29,9,1,5.1,24.43,2,2.71,7.74,1,-0.25
STU0475,2024-10-30,9,2,6.9,24.9,1,2.62,6.25,1,2.54
STU0475,2024-10-31,9,3,5.93,24.38,3,3.92,5.84,0,0.21
STU0475,2024-11-01,9,4,6.46,24.33,1,4.49,5.98,2,-0.31
STU0475,2024-11-02,9,5,6.05,24.66,0,1.71,6.44,2,0.63
STU0475,2024-11-03,9,6,6.37,24.57,0,1.52,5.55,1,-1.14
STU0475,2024-11-04,10,0,6.39,25.06,2,1.68,6.48,2,-1.32
STU0475,2024-11-05,10,1,6.58,24.81,0,4.81,2.71,2,0.44
STU0475,2024-11-06,10,2,6.61,24.36,2,2.59,5.68,0,-1.02
STU0475,2024-11-07,10,3,6.69,25.41,0,2.91,3.57,1,-0.48
STU0475,2024-11-08,10,4,6.07,24.74,3,3.75,5.55,1,-0.89
STU0475,2024-11-09,10,5,5.78,25.46,2,0.0,3.49,0,-1.67
STU0475,2024-11-10,10,6,6.04,25.12,0,2.05,4.87,1,1.14
STU0475,2024-11-11,11,0,6.44,24.38,0,1.26,5.83,1,-0.59
STU0475,2024-11-12,11,1,5.35,24.85,1,0.29,4.27,0,-2.79
STU0475,2024-11-13,11,2,6.21,24.42,1,2.38,5.1,1,-2.98
STU0475,2024-11-14,11,3,6.24,24.38,3,3.9,4.4,1,1.31
STU0475,2024-11-15,11,4,5.66,24.93,2,1.78,4.34,1,-1.05
STU0475,2024-11-16,11,5,6.74,24.61,0,1.43,4.9,0,-1.17
STU0475,2024-11-17,11,6,7.24,25.12,0,1.73,4.72,1,-0.37
STU0475,2024-11-18,12,0,6.98,25.9,2,2.63,4.57,1,-0.64
STU0475,2024-11-19,12,1,5.9,24.16,1,1.28,5.61,1,-0.17
STU0475,2024-11-20,12,2,5.05,25.09,2,2.33,6.87,2,1.62
STU0475,2024-11-21,12,3,4.9,25.29,0,2.11,4.35,2,0.19
STU0475,2024-11-22,12,4,5.12,24.71,2,1.36,6.01,0,-0.65
STU0475,2024-11-23,12,5,5.77,25.76,1,2.31,4.24,0,-3.18
STU0475,2024-11-24,12,6,6.54,26.08,0,2.34,5.61,0,-0.81
STU0475,2024-11-25,13,0,4.64,24.56,3,3.73,4.71,0,-0.25
STU0475,2024-11-26,13,1,5.83,24.13,2,2.16,5.84,0,-0.3
STU0475,2024-11-27,13,2,5.59,25.2,1,1.15,3.36,0,-0.85
STU0475,2024-11-28,13,3,5.28,24.56,3,3.18,4.07,0,-0.15
STU0475,2024-11-29,13,4,5.5,25.55,1,1.29,4.02,1,-2.8
STU0475,2024-11-30,13,5,6.49,25.22,0,2.4,3.82,0,0.65
STU0475,2024-12-01,13,6,5.03,25.42,0,0.43,5.1,0,-2.87
STU0475,2024-12-02,14,0,4.62,24.63,2,3.53,3.86,0,-1.68
STU0475,2024-12-03,14,1,6.12,25.33,1,2.35,3.57,0,-1.34
STU0475,2024-12-04,14,2,7.26,25.14,1,1.29,5.92,0,-1.9
STU0475,2024-12-05,14,3,4.48,25.39,2,3.52,3.85,0,-0.75
STU0475,2024-12-06,14,4,4.45,25.55,0,1.23,3.25,0,-1.0
STU0475,2024-12-07,14,5,6.46,24.97,0,2.45,3.96,0,-1.19
STU0475,2024-12-08,14,6,5.6,25.9,0,1.46,4.03,0,-2.47
STU0475,2024-12-09,15,0,5.08,25.46,3,0.85,5.54,0,-2.87
STU0475,2024-12-10,15,1,4.06,24.43,0,2.58,4.47,0,-2.71
STU0475,2024-12-11,15,2,5.81,25.47,2,2.59,4.13,0,-1.53
STU0475,2024-12-12,15,3,4.58,25.7,1,2.83,5.7,1,-1.83
STU0475,2024-12-13,15,4,5.92,24.8,3,1.37,4.6,1,-0.02
STU0475,2024-12-14,15,5,5.79,26.2,0,0.8,4.01,0,1.68
STU0475,2024-12-15,15,6,6.64,25.79,0,1.23,4.39,0,-1.14
STU0475,2024-12-16,16,0,6.03,25.98,1,3.5,5.75,1,2.04
STU0475,2024-12-17,16,1,5.15,25.43,0,1.8,3.1,0,1.32
STU0475,2024-12-18,16,2,6.3,25.68,1,2.35,5.74,0,-1.17
STU0475,2024-12-19,16,3,5.17,26.59,3,3.26,3.96,1,1.64
STU0475,2024-12-20,16,4,5.88,25.02,4,1.47,5.13,0,-0.51
STU0475,2024-12-21,16,5,5.29,25.57,0,1.71,5.24,0,-3.17
STU0475,2024-12-22,16,6,6.21,25.73,0,2.5,6.25,0,-3.05
STU0476,2024-09-02,1,0,7.61,21.81,4,3.31,6.25,3,2.79
STU0476,2024-09-03,1,1,6.74,22.99,3,3.86,7.52,1,5.66
STU0476,2024-09-04,1,2,7.05,23.75,3,3.82,7.76,2,4.03
STU0476,2024-09-05,1,3,8.27,23.2,3,3.22,7.38,2,-1.33
STU0476,2024-09-06,1,4,7.46,22.95,6,5.71,6.35,3,1.93
STU0476,2024-09-07,1,5,7.55,23.2,1,1.74,9.91,1,2.62
STU0476,2024-09-08,1,6,7.94,23.43,0,0.88,7.69,2,1.49
STU0476,2024-09-09,2,0,7.17,22.9,3,4.14,7.08,2,1.21
STU0476,2024-09-10,2,1,7.54,24.37,2,5.09,6.18,2,3.67
STU0476,2024-09-11,2,2,7.92,22.41,4,4.51,8.6,2,1.88
STU0476,2024-09-12,2,3,7.75,23.51,5,5.12,8.3,1,1.41
STU0476,2024-09-13,2,4,6.71,22.05,3,3.02,7.66,3,-1.28
STU0476,2024-09-14,2,5,8.15,24.05,3,2.26,10.0,2,4.2
STU0476,2024-09-15,2,6,7.31,22.51,0,1.39,8.19,0,3.22
STU0476,2024-09-16,3,0,8.01,23.6,5,6.46,6.84,2,1.91
STU0476,2024-09-17,3,1,8.18,23.29,4,4.08,8.03,2,0.37
STU0476,2024-09-18,3,2,7.33,22.66,6,4.18,7.24,3,1.99
STU0476,2024-09-19,3,3,7.37,22.43,4,3.22,6.03,3,3.09
STU0476,2024-09-20,3,4,8.03,23.55,5,4.47,6.61,2,0.62
STU0476,2024-09-21,3,5,7.52,23.94,1,3.03,7.94,0,5.35
STU0476,2024-09-22,3,6,7.69,23.34,1,1.92,7.22,2,2.52
STU0476,2024-09-23,4,0,7.47,23.32,4,2.3,6.22,3,2.62
STU0476,2024-09-24,4,1,6.6,22.92,4,1.66,5.26,2,0.78
STU0476,2024-09-25,4,2,7.93,23.17,5,4.36,9.26,2,2.2
STU0476,2024-09-26,4,3,7.69,23.99,4,4.1,6.55,2,4.88
STU0476,2024-09-27,4,4,6.98,22.92,3,2.67,6.55,3,-0.86
STU0476,2024-09-28,4,5,8.4,23.51,0,1.11,7.76,0,0.24
STU0476,2024-09-29,4,6,7.63,23.25,0,2.56,7.82,1,1.23
STU0476,2024-09-30,5,0,7.17,23.81,5,4.01,9.35,2,-1.16
STU0476,2024-10-01,5,1,7.42,22.65,5,3.11,5.63,2,-0.14
STU0476,2024-10-02,5,2,7.59,23.18,2,2.86,9.77,2,-1.03
STU0476,2024-10-03,5,3,7.18,23.12,4,3.69,6.99,3,0.66
STU0476,2024-10-04,5,4,7.19,22.79,3,3.46,7.49,2,0.53
STU0476,2024-10-05,5,5,8.03,23.68,2,2.62,7.89,1,0.33
STU0476,2024-10-06,5,6,7.62,22.8,1,1.1,8.55,1,2.29
