student_id,week,mood_score,check_in_date
STU0379,10,7.15,2024-11-10
STU0379,11,7.21,2024-11-17
STU0379,12,6.92,2024-11-24
STU0379,13,,2024-12-01
STU0379,14,,2024-12-08
STU0379,15,7.65,2024-12-15
STU0379,16,,2024-12-22
STU0380,1,,2024-09-08
STU0380,2,8.1,2024-09-15
STU0380,3,8.35,2024-09-22
STU0380,4,7.2,2024-09-29
STU0380,5,8.95,2024-10-06
STU0380,6,9.67,2024-10-13
STU0380,7,8.32,2024-10-20
STU0380,8,10.0,2024-10-27
STU0380,9,9.01,2024-11-03
STU0380,10,8.69,2024-11-10
STU0380,11,8.73,2024-11-17
STU0380,12,9.97,2024-11-24
STU0380,13,8.91,2024-12-01
STU0380,14,9.01,2024-12-08
STU0380,15,8.26,2024-12-15
STU0380,16,9.5,2024-12-22
STU0381,1,7.58,2024-09-08
STU0381,2,8.04,2024-09-15
STU0381,3,7.34,2024-09-22
STU0381,4,,2024-09-29
STU0381,5,9.24,2024-10-06
STU0381,6,9.88,2024-10-13
STU0381,7,9.23,2024-10-20
STU0381,8,10.0,2024-10-27
STU0381,9,9.42,2024-11-03
STU0381,10,7.45,2024-11-10
STU0381,11,8.66,2024-11-17
STU0381,12,8.36,2024-11-24
STU0381,13,9.9,2024-12-01
STU0381,14,9.32,2024-12-08
STU0381,15,9.24,2024-12-15
STU0381,16,9.22,2024-12-22
STU0382,1,8.73,2024-09-08
STU0382,2,8.81,2024-09-15
STU0382,3,,2024-09-22
STU0382,4,7.76,2024-09-29
STU0382,5,8.49,2024-10-06
STU0382,6,8.6,2024-10-13
STU0382,7,7.15,2024-10-20
STU0382,8,,2024-10-27
STU0382,9,7.97,2024-11-03
STU0382,10,7.05,2024-11-10
STU0382,11,,2024-11-17
STU0382,12,3.85,2024-11-24
STU0382,13,4.72,2024-12-01
STU0382,14,,2024-12-08
STU0382,15,,2024-12-15
STU0382,16,3.42,2024-12-22
STU0383,1,6.87,2024-09-08
STU0383,2,9.08,2024-09-15
STU0383,3,6.73,2024-09-22
STU0383,4,8.21,2024-09-29
STU0383,5,8.22,2024-10-06
STU0383,6,,2024-10-13
STU0383,7,9.0,2024-10-20
STU0383,8,5.49,2024-10-27
STU0383,9,6.4,2024-11-03
STU0383,10,7.7,2024-11-10
STU0383,11,7.34,2024-11-17
STU0383,12,6.97,2024-11-24
STU0383,13,5.84,2024-12-01
STU0383,14,5.73,2024-12-08
STU0383,15,8.19,2024-12-15
STU0383,16,5.81,2024-12-22
STU0384,1,7.18,2024-09-08
STU0384,2,8.08,2024-09-15
STU0384,3,8.02,2024-09-22
STU0384,4,6.68,2024-09-29
STU0384,5,8.55,2024-10-06
STU0384,6,8.48,2024-10-13
STU0384,7,7.21,2024-10-20
STU0384,8,8.06,2024-10-27
STU0384,9,8.53,2024-11-03
STU0384,10,,2024-11-10
STU0384,11,7.39,2024-11-17
STU0384,12,7.97,2024-11-24
STU0384,13,8.54,2024-12-01
STU0384,14,7.9,2024-12-08
STU0384,15,,2024-12-15
STU0384,16,8.21,2024-12-22
STU0385,1,7.14,2024-09-08
STU0385,2,8.59,2024-09-15
STU0385,3,8.15,2024-09-22
STU0385,4,,2024-09-29
STU0385,5,8.1,2024-10-06
STU0385,6,7.66,2024-10-13
STU0385,7,,2024-10-20
STU0385,8,8.47,2024-10-27
STU0385,9,9.24,2024-11-03
STU0385,10,8.23,2024-11-10
STU0385,11,7.8,2024-11-17
STU0385,12,8.05,2024-11-24
STU0385,13,8.2,2024-12-01
STU0385,14,9.12,2024-12-08
STU0385,15,9.11,2024-12-15
STU0385,16,7.73,2024-12-22
STU0386,1,7.75,2024-09-08
STU0386,2,8.43,2024-09-15
STU0386,3,7.7,2024-09-22
STU0386,4,7.51,2024-09-29
STU0386,5,7.88,2024-10-06
STU0386,6,7.83,2024-10-13
STU0386,7,6.99,2024-10-20
STU0386,8,6.87,2024-10-27
STU0386,9,,2024-11-03
STU0386,10,7.05,2024-11-10
STU0386,11,7.0,2024-11-17
STU0386,12,5.56,2024-11-24
STU0386,13,5.41,2024-12-01
STU0386,14,,2024-12-08
STU0386,15,,2024-12-15
STU0386,16,5.84,2024-12-22
STU0387,1,,2024-09-08
STU0387,2,4.27,2024-09-15
STU0387,3,4.88,2024-09-22
STU0387,4,4.95,2024-09-29
STU0387,5,5.41,2024-10-06
STU0387,6,5.15,2024-10-13
STU0387,7,3.86,2024-10-20
STU0387,8,,2024-10-27
STU0387,9,4.04,2024-11-03
STU0387,10,2.2,2024-11-10
STU0387,11,2.23,2024-11-17
STU0387,12,1.86,2024-11-24
STU0387,13,,2024-12-01
STU0387,14,1.0,2024-12-08
STU0387,15,,2024-12-15
STU0387,16,1.0,2024-12-22
STU0388,1,9.47,2024-09-08
STU0388,2,,2024-09-15
STU0388,3,,2024-09-22
STU0388,4,8.91,2024-09-29
STU0388,5,7.66,2024-10-06
STU0388,6,7.83,2024-10-13
STU0388,7,8.17,2024-10-20
STU0388,8,7.38,2024-10-27
STU0388,9,6.36,2024-11-03
STU0388,10,7.54,2024-11-10
STU0388,11,,2024-11-17
STU0388,12,5.75,2024-11-24
STU0388,13,6.83,2024-12-01
STU0388,14,5.12,2024-12-08
STU0388,15,4.93,2024-12-15
STU0388,16,,2024-12-22
STU0389,1,6.52,2024-09-08
STU0389,2,6.87,2024-09-15
STU0389,3,5.4,2024-09-22
STU0389,4,5.46,2024-09-29
STU0389,5,5.98,2024-10-06
STU0389,6,6.18,2024-10-13
STU0389,7,7.39,2024-10-20
STU0389,8,5.35,2024-10-27
STU0389,9,5.61,2024-11-03
STU0389,10,3.95,2024-11-10
STU0389,11,4.95,2024-11-17
STU0389,12,5.29,2024-11-24
STU0389,13,4.8,2024-12-01
STU0389,14,,2024-12-08
STU0389,15,3.42,2024-12-15
STU0389,16,3.34,2024-12-22
STU0390,1,8.87,2024-09-08
STU0390,2,8.47,2024-09-15
STU0390,3,9.14,2024-09-22
STU0390,4,7.51,2024-09-29
STU0390,5,8.64,2024-10-06
STU0390,6,7.31,2024-10-13
STU0390,7,8.85,2024-10-20
STU0390,8,8.14,2024-10-27
STU0390,9,5.67,2024-11-03
STU0390,10,,2024-11-10
STU0390,11,3.69,2024-11-17
STU0390,12,2.9,2024-11-24
STU0390,13,2.67,2024-12-01
STU0390,14,2.27,2024-12-08
STU0390,15,1.97,2024-12-15
STU0390,16,3.76,2024-12-22
STU0391,1,9.88,2024-09-08
STU0391,2,8.3,2024-09-15
STU0391,3,8.31,2024-09-22
STU0391,4,7.78,2024-09-29
STU0391,5,,2024-10-06
STU0391,6,6.79,2024-10-13
STU0391,7,,2024-10-20
STU0391,8,,2024-10-27
STU0391,9,6.4,2024-11-03
STU0391,10,7.43,2024-11-10
STU0391,11,7.23,2024-11-17
STU0391,12,7.83,2024-11-24
STU0391,13,7.29,2024-12-01
STU0391,14,7.44,2024-12-08
STU0391,15,7.99,2024-12-15
STU0391,16,,2024-12-22
STU0392,1,7.56,2024-09-08
STU0392,2,,2024-09-15
STU0392,3,7.22,2024-09-22
STU0392,4,7.01,2024-09-29
STU0392,5,6.75,2024-10-06
STU0392,6,7.01,2024-10-13
STU0392,7,5.58,2024-10-20
STU0392,8,,2024-10-27
STU0392,9,4.35,2024-11-03
STU0392,10,4.92,2024-11-10
STU0392,11,,2024-11-17
STU0392,12,1.0,2024-11-24
STU0392,13,1.0,2024-12-01
STU0392,14,2.54,2024-12-08
STU0392,15,1.49,2024-12-15
STU0392,16,1.0,2024-12-22
STU0393,1,,2024-09-08
STU0393,2,7.8,2024-09-15
STU0393,3,6.29,2024-09-22
STU0393,4,6.11,2024-09-29
STU0393,5,8.01,2024-10-06
STU0393,6,7.34,2024-10-13
STU0393,7,7.0,2024-10-20
STU0393,8,7.7,2024-10-27
STU0393,9,,2024-11-03
STU0393,10,6.16,2024-11-10
STU0393,11,6.62,2024-11-17
STU0393,12,6.23,2024-11-24
STU0393,13,5.19,2024-12-01
STU0393,14,6.56,2024-12-08
STU0393,15,8.17,2024-12-15
STU0393,16,6.92,2024-12-22
STU0394,1,7.4,2024-09-08
STU0394,2,6.89,2024-09-15
STU0394,3,,2024-09-22
STU0394,4,7.52,2024-09-29
STU0394,5,6.3,2024-10-06
STU0394,6,8.11,2024-10-13
STU0394,7,5.75,2024-10-20
STU0394,8,,2024-10-27
STU0394,9,,2024-11-03
STU0394,10,1.41,2024-11-10
STU0394,11,1.59,2024-11-17
STU0394,12,1.6,2024-11-24
STU0394,13,1.82,2024-12-01
STU0394,14,1.6,2024-12-08
STU0394,15,1.0,2024-12-15
STU0394,16,1.43,2024-12-22
STU0395,1,5.84,2024-09-08
STU0395,2,6.33,2024-09-15
STU0395,3,5.94,2024-09-22
STU0395,4,5.46,2024-09-29
STU0395,5,4.61,2024-10-06
STU0395,6,,2024-10-13
STU0395,7,,2024-10-20
STU0395,8,,2024-10-27
STU0395,9,,2024-11-03
STU0395,10,3.57,2024-11-10
STU0395,11,1.0,2024-11-17
STU0395,12,1.0,2024-11-24
STU0395,13,1.0,2024-12-01
STU0395,14,1.0,2024-12-08
STU0395,15,1.0,2024-12-15
STU0395,16,1.0,2024-12-22
STU0396,1,,2024-09-08
STU0396,2,5.59,2024-09-15
STU0396,3,4.35,2024-09-22
STU0396,4,4.62,2024-09-29
STU0396,5,6.55,2024-10-06
STU0396,6,6.03,2024-10-13
STU0396,7,4.65,2024-10-20
STU0396,8,6.01,2024-10-27
STU0396,9,,2024-11-03
STU0396,10,4.05,2024-11-10
STU0396,11,,2024-11-17
STU0396,12,3.28,2024-11-24
STU0396,13,1.0,2024-12-01
STU0396,14,,2024-12-08
STU0396,15,1.0,2024-12-15
STU0396,16,1.0,2024-12-22
STU0397,1,7.26,2024-09-08
STU0397,2,6.52,2024-09-15
STU0397,3,5.93,2024-09-22
STU0397,4,,2024-09-29
STU0397,5,7.38,2024-10-06
STU0397,6,5.56,2024-10-13
STU0397,7,,2024-10-20
STU0397,8,5.2,2024-10-27
STU0397,9,5.63,2024-11-03
STU0397,10,5.67,2024-11-10
STU0397,11,4.11,2024-11-17
STU0397,12,4.84,2024-11-24
STU0397,13,4.2,2024-12-01
STU0397,14,5.35,2024-12-08
STU0397,15,4.73,2024-12-15
STU0397,16,4.47,2024-12-22
STU0398,1,8.33,2024-09-08
STU0398,2,6.8,2024-09-15
STU0398,3,6.72,2024-09-22
STU0398,4,7.54,2024-09-29
STU0398,5,,2024-10-06
STU0398,6,7.61,2024-10-13
STU0398,7,8.38,2024-10-20
STU0398,8,7.72,2024-10-27
STU0398,9,,2024-11-03
STU0398,10,7.47,2024-11-10
STU0398,11,8.12,2024-11-17
STU0398,12,8.5,2024-11-24
STU0398,13,6.6,2024-12-01
STU0398,14,8.1,2024-12-08
STU0398,15,6.83,2024-12-15
STU0398,16,7.22,2024-12-22
STU0399,1,4.24,2024-09-08
STU0399,2,4.0,2024-09-15
STU0399,3,4.3,2024-09-22
STU0399,4,4.12,2024-09-29
STU0399,5,3.65,2024-10-06
STU0399,6,5.0,2024-10-13
STU0399,7,5.31,2024-10-20
STU0399,8,,2024-10-27
STU0399,9,,2024-11-03
STU0399,10,3.54,2024-11-10
STU0399,11,3.4,2024-11-17
STU0399,12,2.78,2024-11-24
STU0399,13,2.14,2024-12-01
STU0399,14,1.37,2024-12-08
STU0399,15,1.0,2024-12-15
STU0399,16,1.0,2024-12-22
STU0400,1,7.62,2024-09-08
STU0400,2,8.23,2024-09-15
STU0400,3,9.04,2024-09-22
STU0400,4,,2024-09-29
STU0400,5,8.88,2024-10-06
STU0400,6,8.25,2024-10-13
STU0400,7,7.24,2024-10-20
STU0400,8,8.2,2024-10-27
STU0400,9,5.99,2024-11-03
STU0400,10,,2024-11-10
STU0400,11,7.48,2024-11-17
STU0400,12,,2024-11-24
STU0400,13,4.68,2024-12-01
STU0400,14,4.31,2024-12-08
STU0400,15,8.41,2024-12-15
STU0400,16,7.07,2024-12-22
STU0401,1,,2024-09-08
STU0401,2,6.15,2024-09-15
STU0401,3,,2024-09-22
STU0401,4,7.05,2024-09-29
STU0401,5,,2024-10-06
STU0401,6,8.0,2024-10-13
STU0401,7,8.09,2024-10-20
STU0401,8,7.16,2024-10-27
STU0401,9,7.39,2024-11-03
STU0401,10,8.53,2024-11-10
STU0401,11,7.74,2024-11-17
STU0401,12,8.27,2024-11-24
STU0401,13,7.12,2024-12-01
STU0401,14,8.17,2024-12-08
STU0401,15,5.84,2024-12-15
STU0401,16,,2024-12-22
STU0402,1,,2024-09-08
STU0402,2,6.1,2024-09-15
STU0402,3,,2024-09-22
STU0402,4,,2024-09-29
STU0402,5,,2024-10-06
STU0402,6,,2024-10-13
STU0402,7,5.55,2024-10-20
STU0402,8,5.44,2024-10-27
STU0402,9,4.71,2024-11-03
STU0402,10,3.91,2024-11-10
STU0402,11,5.1,2024-11-17
STU0402,12,3.45,2024-11-24
STU0402,13,3.33,2024-12-01
STU0402,14,4.3,2024-12-08
STU0402,15,3.13,2024-12-15
STU0402,16,5.29,2024-12-22
STU0403,1,7.17,2024-09-08
STU0403,2,6.87,2024-09-15
STU0403,3,6.19,2024-09-22
STU0403,4,6.49,2024-09-29
STU0403,5,6.49,2024-10-06
STU0403,6,6.03,2024-10-13
STU0403,7,6.37,2024-10-20
STU0403,8,6.57,2024-10-27
STU0403,9,6.57,2024-11-03
STU0403,10,5.8,2024-11-10
STU0403,11,,2024-11-17
STU0403,12,3.99,2024-11-24
STU0403,13,,2024-12-01
STU0403,14,4.44,2024-12-08
STU0403,15,,2024-12-15
STU0403,16,3.93,2024-12-22
STU0404,1,,2024-09-08
STU0404,2,5.88,2024-09-15
STU0404,3,6.32,2024-09-22
STU0404,4,6.42,2024-09-29
STU0404,5,7.15,2024-10-06
STU0404,6,5.69,2024-10-13
STU0404,7,6.11,2024-10-20
STU0404,8,5.26,2024-10-27
STU0404,9,5.22,2024-11-03
STU0404,10,3.82,2024-11-10
STU0404,11,2.95,2024-11-17
STU0404,12,1.0,2024-11-24
STU0404,13,1.24,2024-12-01
STU0404,14,1.0,2024-12-08
STU0404,15,1.15,2024-12-15
STU0404,16,1.05,2024-12-22
STU0405,1,8.33,2024-09-08
STU0405,2,7.41,2024-09-15
STU0405,3,8.58,2024-09-22
STU0405,4,6.68,2024-09-29
STU0405,5,7.32,2024-10-06
STU0405,6,,2024-10-13
STU0405,7,9.61,2024-10-20
STU0405,8,7.71,2024-10-27
STU0405,9,7.94,2024-11-03
STU0405,10,,2024-11-10
STU0405,11,9.4,2024-11-17
STU0405,12,8.42,2024-11-24
STU0405,13,8.55,2024-12-01
STU0405,14,9.1,2024-12-08
STU0405,15,8.81,2024-12-15
STU0405,16,,2024-12-22
STU0406,1,5.76,2024-09-08
STU0406,2,5.22,2024-09-15
STU0406,3,4.79,2024-09-22
STU0406,4,4.96,2024-09-29
STU0406,5,4.83,2024-10-06
STU0406,6,3.68,2024-10-13
STU0406,7,5.12,2024-10-20
STU0406,8,,2024-10-27
STU0406,9,3.69,2024-11-03
STU0406,10,4.83,2024-11-10
STU0406,11,2.23,2024-11-17
STU0406,12,1.92,2024-11-24
STU0406,13,3.49,2024-12-01
STU0406,14,,2024-12-08
STU0406,15,3.26,2024-12-15
STU0406,16,,2024-12-22
STU0407,1,7.28,2024-09-08
STU0407,2,9.48,2024-09-15
STU0407,3,9.7,2024-09-22
STU0407,4,9.28,2024-09-29
STU0407,5,9.56,2024-10-06
STU0407,6,8.85,2024-10-13
STU0407,7,8.43,2024-10-20
STU0407,8,9.52,2024-10-27
STU0407,9,,2024-11-03
STU0407,10,10.0,2024-11-10
STU0407,11,9.37,2024-11-17
STU0407,12,10.0,2024-11-24
STU0407,13,9.9,2024-12-01
STU0407,14,9.65,2024-12-08
STU0407,15,,2024-12-15
STU0407,16,8.46,2024-12-22
STU0408,1,7.74,2024-09-08
STU0408,2,7.48,2024-09-15
STU0408,3,,2024-09-22
STU0408,4,8.33,2024-09-29
STU0408,5,9.33,2024-10-06
STU0408,6,,2024-10-13
STU0408,7,,2024-10-20
STU0408,8,8.07,2024-10-27
STU0408,9,8.78,2024-11-03
STU0408,10,7.39,2024-11-10
STU0408,11,6.22,2024-11-17
STU0408,12,8.6,2024-11-24
STU0408,13,8.77,2024-12-01
STU0408,14,,2024-12-08
STU0408,15,,2024-12-15
STU0408,16,7.46,2024-12-22
STU0409,1,7.51,2024-09-08
STU0409,2,6.64,2024-09-15
STU0409,3,6.47,2024-09-22
STU0409,4,,2024-09-29
STU0409,5,6.85,2024-10-06
STU0409,6,6.94,2024-10-13
STU0409,7,7.27,2024-10-20
STU0409,8,,2024-10-27
STU0409,9,,2024-11-03
STU0409,10,5.9,2024-11-10
STU0409,11,6.82,2024-11-17
STU0409,12,6.93,2024-11-24
STU0409,13,6.74,2024-12-01
STU0409,14,7.21,2024-12-08
STU0409,15,8.09,2024-12-15
STU0409,16,,2024-12-22
STU0410,1,6.68,2024-09-08
STU0410,2,8.04,2024-09-15
STU0410,3,7.59,2024-09-22
STU0410,4,,2024-09-29
STU0410,5,7.5,2024-10-06
STU0410,6,5.73,2024-10-13
STU0410,7,6.09,2024-10-20
STU0410,8,7.79,2024-10-27
STU0410,9,5.97,2024-11-03
STU0410,10,8.26,2024-11-10
STU0410,11,5.83,2024-11-17
STU0410,12,5.97,2024-11-24
STU0410,13,6.78,2024-12-01
STU0410,14,5.97,2024-12-08
STU0410,15,7.47,2024-12-15
STU0410,16,7.5,2024-12-22
STU0411,1,8.82,2024-09-08
STU0411,2,8.19,2024-09-15
STU0411,3,6.86,2024-09-22
STU0411,4,,2024-09-29
STU0411,5,8.84,2024-10-06
STU0411,6,9.07,2024-10-13
STU0411,7,6.58,2024-10-20
STU0411,8,8.0,2024-10-27
STU0411,9,,2024-11-03
STU0411,10,8.68,2024-11-10
STU0411,11,7.57,2024-11-17
STU0411,12,8.71,2024-11-24
STU0411,13,8.59,2024-12-01
STU0411,14,7.22,2024-12-08
STU0411,15,,2024-12-15
STU0411,16,8.2,2024-12-22
STU0412,1,5.94,2024-09-08
STU0412,2,,2024-09-15
STU0412,3,8.58,2024-09-22
STU0412,4,6.76,2024-09-29
STU0412,5,5.06,2024-10-06
STU0412,6,6.79,2024-10-13
STU0412,7,,2024-10-20
STU0412,8,4.74,2024-10-27
STU0412,9,6.06,2024-11-03
STU0412,10,6.5,2024-11-10
STU0412,11,5.72,2024-11-17
STU0412,12,4.77,2024-11-24
STU0412,13,,2024-12-01
STU0412,14,6.15,2024-12-08
STU0412,15,4.81,2024-12-15
STU0412,16,,2024-12-22
STU0413,1,9.19,2024-09-08
STU0413,2,7.98,2024-09-15
STU0413,3,9.94,2024-09-22
STU0413,4,9.21,2024-09-29
STU0413,5,8.9,2024-10-06
STU0413,6,8.36,2024-10-13
STU0413,7,8.6,2024-10-20
STU0413,8,,2024-10-27
STU0413,9,9.7,2024-11-03
STU0413,10,8.6,2024-11-10
STU0413,11,9.78,2024-11-17
STU0413,12,9.92,2024-11-24
STU0413,13,8.18,2024-12-01
STU0413,14,8.21,2024-12-08
STU0413,15,8.79,2024-12-15
STU0413,16,8.55,2024-12-22
STU0414,1,7.52,2024-09-08
STU0414,2,,2024-09-15
STU0414,3,6.56,2024-09-22
STU0414,4,7.58,2024-09-29
STU0414,5,6.55,2024-10-06
STU0414,6,6.36,2024-10-13
STU0414,7,7.21,2024-10-20
STU0414,8,4.5,2024-10-27
STU0414,9,5.38,2024-11-03
STU0414,10,4.21,2024-11-10
STU0414,11,3.31,2024-11-17
STU0414,12,1.0,2024-11-24
STU0414,13,1.63,2024-12-01
STU0414,14,1.26,2024-12-08
STU0414,15,1.0,2024-12-15
STU0414,16,1.73,2024-12-22
STU0415,1,7.25,2024-09-08
STU0415,2,5.85,2024-09-15
STU0415,3,5.94,2024-09-22
STU0415,4,5.21,2024-09-29
STU0415,5,6.73,2024-10-06
STU0415,6,5.21,2024-10-13
STU0415,7,5.92,2024-10-20
STU0415,8,4.53,2024-10-27
STU0415,9,4.76,2024-11-03
STU0415,10,2.69,2024-11-10
STU0415,11,3.03,2024-11-17
STU0415,12,1.75,2024-11-24
STU0415,13,1.9,2024-12-01
STU0415,14,2.14,2024-12-08
STU0415,15,1.0,2024-12-15
STU0415,16,,2024-12-22
STU0416,1,9.42,2024-09-08
STU0416,2,8.66,2024-09-15
STU0416,3,7.89,2024-09-22
STU0416,4,7.05,2024-09-29
STU0416,5,9.77,2024-10-06
STU0416,6,,2024-10-13
STU0416,7,8.97,2024-10-20
STU0416,8,8.56,2024-10-27
STU0416,9,7.8,2024-11-03
STU0416,10,10.0,2024-11-10
STU0416,11,7.92,2024-11-17
STU0416,12,,2024-11-24
STU0416,13,,2024-12-01
STU0416,14,,2024-12-08
STU0416,15,8.92,2024-12-15
STU0416,16,8.82,2024-12-22
STU0417,1,4.08,2024-09-08
STU0417,2,5.39,2024-09-15
STU0417,3,7.59,2024-09-22
STU0417,4,,2024-09-29
STU0417,5,5.17,2024-10-06
STU0417,6,6.4,2024-10-13
STU0417,7,5.62,2024-10-20
STU0417,8,5.31,2024-10-27
STU0417,9,5.54,2024-11-03
STU0417,10,4.09,2024-11-10
STU0417,11,4.98,2024-11-17
STU0417,12,1.44,2024-11-24
STU0417,13,1.0,2024-12-01
STU0417,14,1.0,2024-12-08
STU0417,15,1.0,2024-12-15
STU0417,16,1.0,2024-12-22
STU0418,1,6.82,2024-09-08
STU0418,2,6.88,2024-09-15
STU0418,3,5.74,2024-09-22
STU0418,4,4.52,2024-09-29
STU0418,5,6.91,2024-10-06
STU0418,6,6.52,2024-10-13
STU0418,7,6.03,2024-10-20
STU0418,8,5.52,2024-10-27
STU0418,9,5.88,2024-11-03
STU0418,10,7.09,2024-11-10
STU0418,11,3.56,2024-11-17
STU0418,12,,2024-11-24
STU0418,13,1.0,2024-12-01
STU0418,14,1.01,2024-12-08
STU0418,15,1.0,2024-12-15
STU0418,16,,2024-12-22
STU0419,1,8.42,2024-09-08
STU0419,2,,2024-09-15
STU0419,3,7.41,2024-09-22
STU0419,4,,2024-09-29
STU0419,5,,2024-10-06
STU0419,6,8.4,2024-10-13
STU0419,7,6.78,2024-10-20
STU0419,8,6.1,2024-10-27
STU0419,9,7.09,2024-11-03
STU0419,10,,2024-11-10
STU0419,11,8.48,2024-11-17
STU0419,12,7.08,2024-11-24
STU0419,13,,2024-12-01
STU0419,14,6.85,2024-12-08
STU0419,15,7.76,2024-12-15
STU0419,16,7.05,2024-12-22
STU0420,1,8.11,2024-09-08
STU0420,2,8.56,2024-09-15
STU0420,3,7.51,2024-09-22
STU0420,4,7.73,2024-09-29
STU0420,5,,2024-10-06
STU0420,6,6.71,2024-10-13
STU0420,7,7.42,2024-10-20
STU0420,8,7.39,2024-10-27
STU0420,9,6.42,2024-11-03
STU0420,10,,2024-11-10
STU0420,11,3.41,2024-11-17
STU0420,12,7.0,2024-11-24
STU0420,13,6.4,2024-12-01
STU0420,14,4.62,2024-12-08
STU0420,15,5.52,2024-12-15
STU0420,16,6.42,2024-12-22
STU0421,1,7.71,2024-09-08
STU0421,2,8.57,2024-09-15
STU0421,3,7.13,2024-09-22
STU0421,4,6.91,2024-09-29
STU0421,5,7.95,2024-10-06
STU0421,6,8.41,2024-10-13
STU0421,7,8.63,2024-10-20
STU0421,8,7.72,2024-10-27
STU0421,9,8.24,2024-11-03
STU0421,10,7.45,2024-11-10
STU0421,11,6.23,2024-11-17
STU0421,12,7.93,2024-11-24
STU0421,13,8.53,2024-12-01
STU0421,14,8.52,2024-12-08
STU0421,15,7.29,2024-12-15
STU0421,16,,2024-12-22
STU0422,1,8.83,2024-09-08
STU0422,2,7.48,2024-09-15
STU0422,3,8.01,2024-09-22
STU0422,4,9.71,2024-09-29
STU0422,5,7.55,2024-10-06
STU0422,6,6.41,2024-10-13
STU0422,7,7.11,2024-10-20
STU0422,8,6.53,2024-10-27
STU0422,9,7.97,2024-11-03
STU0422,10,5.63,2024-11-10
STU0422,11,5.71,2024-11-17
STU0422,12,5.9,2024-11-24
STU0422,13,5.46,2024-12-01
STU0422,14,5.83,2024-12-08
STU0422,15,4.07,2024-12-15
STU0422,16,5.73,2024-12-22
STU0423,1,7.92,2024-09-08
STU0423,2,7.27,2024-09-15
STU0423,3,9.07,2024-09-22
STU0423,4,,2024-09-29
STU0423,5,8.46,2024-10-06
STU0423,6,,2024-10-13
STU0423,7,8.07,2024-10-20
STU0423,8,8.78,2024-10-27
STU0423,9,7.33,2024-11-03
STU0423,10,8.47,2024-11-10
STU0423,11,9.31,2024-11-17
STU0423,12,8.15,2024-11-24
STU0423,13,6.97,2024-12-01
STU0423,14,7.04,2024-12-08
STU0423,15,6.57,2024-12-15
STU0423,16,8.79,2024-12-22
STU0424,1,8.19,2024-09-08
STU0424,2,7.22,2024-09-15
STU0424,3,8.91,2024-09-22
STU0424,4,9.76,2024-09-29
STU0424,5,8.67,2024-10-06
STU0424,6,,2024-10-13
STU0424,7,9.02,2024-10-20
STU0424,8,8.72,2024-10-27
STU0424,9,,2024-11-03
STU0424,10,8.17,2024-11-10
STU0424,11,8.46,2024-11-17
STU0424,12,7.48,2024-11-24
STU0424,13,8.6,2024-12-01
STU0424,14,9.51,2024-12-08
STU0424,15,8.33,2024-12-15
STU0424,16,9.2,2024-12-22
STU0425,1,7.79,2024-09-08
STU0425,2,7.06,2024-09-15
STU0425,3,6.3,2024-09-22
STU0425,4,,2024-09-29
STU0425,5,5.47,2024-10-06
STU0425,6,4.56,2024-10-13
STU0425,7,,2024-10-20
STU0425,8,3.89,2024-10-27
STU0425,9,,2024-11-03
STU0425,10,4.9,2024-11-10
STU0425,11,5.41,2024-11-17
STU0425,12,3.83,2024-11-24
STU0425,13,4.72,2024-12-01
STU0425,14,,2024-12-08
STU0425,15,4.27,2024-12-15
STU0425,16,4.62,2024-12-22
STU0426,1,9.0,2024-09-08
STU0426,2,7.63,2024-09-15
STU0426,3,8.82,2024-09-22
STU0426,4,6.42,2024-09-29
STU0426,5,7.08,2024-10-06
STU0426,6,,2024-10-13
STU0426,7,7.52,2024-10-20
STU0426,8,,2024-10-27
STU0426,9,8.44,2024-11-03
STU0426,10,8.12,2024-11-10
STU0426,11,8.34,2024-11-17
STU0426,12,6.94,2024-11-24
STU0426,13,8.76,2024-12-01
STU0426,14,7.74,2024-12-08
STU0426,15,9.42,2024-12-15
STU0426,16,9.53,2024-12-22
STU0427,1,6.64,2024-09-08
STU0427,2,6.0,2024-09-15
STU0427,3,5.66,2024-09-22
STU0427,4,4.91,2024-09-29
STU0427,5,6.09,2024-10-06
STU0427,6,4.58,2024-10-13
STU0427,7,,2024-10-20
STU0427,8,5.25,2024-10-27
STU0427,9,4.86,2024-11-03
STU0427,10,2.24,2024-11-10
STU0427,11,4.34,2024-11-17
STU0427,12,4.69,2024-11-24
STU0427,13,5.19,2024-12-01
STU0427,14,2.77,2024-12-08
STU0427,15,4.8,2024-12-15
STU0427,16,4.85,2024-12-22
STU0428,1,8.16,2024-09-08
STU0428,2,,2024-09-15
STU0428,3,7.78,2024-09-22
STU0428,4,8.77,2024-09-29
STU0428,5,8.71,2024-10-06
STU0428,6,6.97,2024-10-13
STU0428,7,7.25,2024-10-20
STU0428,8,6.87,2024-10-27
STU0428,9,7.41,2024-11-03
STU0428,10,8.65,2024-11-10
STU0428,11,,2024-11-17
STU0428,12,6.85,2024-11-24
STU0428,13,6.56,2024-12-01
STU0428,14,7.34,2024-12-08
STU0428,15,8.69,2024-12-15
STU0428,16,8.0,2024-12-22
STU0429,1,8.57,2024-09-08
STU0429,2,9.12,2024-09-15
STU0429,3,7.87,2024-09-22
STU0429,4,7.24,2024-09-29
STU0429,5,6.58,2024-10-06
STU0429,6,6.91,2024-10-13
